session_id,application_id,device_id,created_at,dt
c3c1a6d8-db50-47a1-abd0-335e3ec2b23b,ifood-site,b49408a6-d3af-434d-98a3-773df419b738,2023-02-02T12:57:48.481+0000,2023-02-02
8a0c8050-9fd2-48cc-aae6-b4c1247a3f2a,ifood-site,647c1ca5-f4b2-4cac-846e-dc11138ad2e9,2023-02-02T12:57:55.815+0000,2023-02-02
198ca102-8c22-4743-9677-aca71da47710,ifood-site,825d5b31-5a51-4c52-946d-e8917dcf4ef7,2023-02-02T12:57:55.407+0000,2023-02-02
66e7c259-29a0-48e9-9ba3-895d0720fe02,ifood-site,e398c3fb-b7f6-41db-b3e8-0e7cfbaf7696,2023-02-02T12:57:56.821+0000,2023-02-02
0e21f924-879d-4b49-b09d-71e69fc472e4,ifood-site,cb4082c0-85db-4ba4-89e4-b6656b109581,2023-02-02T12:57:58.913+0000,2023-02-02
7c47ebf5-c89f-4c1b-ac37-cd865ab22c34,ifood-site,6f980024-81d0-4f21-9cc5-9b7089cadd35,2023-02-02T12:57:47.766+0000,2023-02-02
9a86fa5d-0500-437b-8182-2477ef4c94c8,ifood-site,cc967d5b-b80e-4800-8900-adbd871f7470,2023-02-02T12:58:10.466+0000,2023-02-02
63735cc0-d5a4-40db-81dd-52cce85834d8,ifood-site,ab03bf89-f1b2-4862-9fa2-296c795c100c,2023-02-02T12:57:17.063+0000,2023-02-02
694b1126-5aa5-4ded-bf49-148fce158205,ifood-site,8da9932e-0483-49d2-8cee-f359054efdc1,2023-02-02T12:43:52.402+0000,2023-02-02
60b32695-9308-45e9-a480-f0b5035d827d,ifood-site,e094ef37-f5ea-4a7e-a017-ea9b380ce1e1,2023-02-02T12:44:13.061+0000,2023-02-02
aa9995b7-abf7-488a-ae49-cedc8757aef9,ifood-site,30d9635d-bab5-45b9-a62b-f657a5b0b19e,2023-02-02T12:44:18.404+0000,2023-02-02
1685ce27-dd65-4e13-96ce-8cca1846420f,ifood-site,4512811f-d71e-48b6-957c-76c7e757ee19,2023-02-02T12:44:38.534+0000,2023-02-02
639b2cdc-7b28-417d-8ae0-2d9ef97562fa,ifood-site,fc74ed42-3873-436b-934c-6b3f714dff40,2023-02-02T12:44:46.948+0000,2023-02-02
c4f24e51-03d2-4746-b5db-5422ec0db5b4,ifood-site,b8309ea3-0ea4-4c3d-8a30-4ac2bd890cb0,2023-02-02T12:44:49.738+0000,2023-02-02
65cb60c0-083b-4315-ada3-47910c151258,ifood-site,6b089464-f538-4a2c-ad2a-13259e23458a,2023-02-02T12:44:45.862+0000,2023-02-02
4ec4045e-d829-47c8-90bd-63990c8c07b0,ifood-site,cc1aec6b-6d0a-4ccb-a55f-18056a10ec93,2023-02-02T12:44:49.856+0000,2023-02-02
1be02171-37c1-4bc1-a042-c8b904bad2c0,ifood-site,e56c4e55-5c84-4ace-b198-08f040dc1695,2023-02-02T12:44:55.462+0000,2023-02-02
47cff96d-0787-453f-be53-2da3e17795cf,ifood-site,4facb62c-36e0-4b58-a7b4-78bce975a68b,2023-02-02T12:44:25.502+0000,2023-02-02
cc2f33b8-4ed8-4d0a-badc-4704cd87b280,ifood-site,4aece543-fbfa-4cf7-8150-b1dc04ee01bd,2023-02-02T12:14:46.950+0000,2023-02-02
b5b8a109-55ff-487e-a836-644a6e065884,ifood-site,e7d1cb13-aaf5-4538-aeae-7a092937ad8d,2023-02-02T12:34:04.007+0000,2023-02-02
1dafd9ee-232d-494b-9568-220fa156f8a1,ifood-site,a7b16708-900f-49b1-bd3a-2534e4076f88,2023-02-02T12:45:32.820+0000,2023-02-02
203b5f56-b068-4664-a329-98654abce023,ifood-site,c951ae36-d1d2-472f-9695-cdb36d3a1133,2023-02-02T12:45:42.285+0000,2023-02-02
3428c0f4-798f-4d2e-9607-da1dc6b393c5,ifood-site,446a84f7-3bc3-459b-9dec-119a26d40f29,2023-02-02T12:45:42.022+0000,2023-02-02
456d33ee-6879-4e9b-bd65-13ac7ad6b2e8,ifood-site,7d6ded2c-11bd-42af-a065-99553539f514,2023-02-02T12:45:52.939+0000,2023-02-02
f7e979a6-dd4b-4c63-a115-9891eb4affa2,ifood-site,d0d69f67-f55a-4ca2-9f7e-da5a660519e6,2023-02-02T12:46:11.636+0000,2023-02-02
b99a8fbb-77df-4133-9067-e351dd23cc28,ifood-site,8805097e-7ac5-4823-997a-982a525389b1,2023-02-02T12:46:13.913+0000,2023-02-02
f3a63055-da00-42ba-a179-159eb5366d70,ifood-site,cee6bd92-6aaa-45db-b07e-76e6140cefd8,2023-02-02T12:46:13.833+0000,2023-02-02
95987b84-e899-4005-a096-1f7d0c4050ea,ifood-site,4d0a57b6-4e46-4324-bc86-3e9b1378f45d,2023-02-02T12:46:31.050+0000,2023-02-02
8448816f-92cd-467c-ac64-f73f84f4c5e1,ifood-site,bd69ff35-d6e9-4155-bfcb-19f09b55a211,2023-02-02T12:47:33.807+0000,2023-02-02
512049cc-5c01-41be-88da-1c8cb325cf9a,ifood-site,480f09a9-08c8-4d66-a5c7-448af5fd5c59,2023-02-02T12:47:50.824+0000,2023-02-02
828f8f04-4a28-48c4-bd3d-5474844941f2,ifood-site,572b0a6f-c15e-4bc4-a1c4-086de14bbb0c,2023-02-02T12:47:57.721+0000,2023-02-02
ac093d2e-8698-4893-af1a-7c7067f09773,ifood-site,a1cc5b30-c32e-432a-a5b9-a28fefac2515,2023-02-02T12:48:13.079+0000,2023-02-02
dbad582a-af9f-459a-8019-ef6d885e1870,ifood-site,1bfe573f-eefc-42c4-b7ac-bfa68967f95f,2023-02-02T12:48:57.199+0000,2023-02-02
898899d2-e0f2-48b7-9512-750fddb46aaa,ifood-site,e6b1e478-a9b7-4050-be35-8e45b1e7ec94,2023-02-02T12:49:18.990+0000,2023-02-02
a6658cf0-0f75-4b3c-8baa-f8eabb09c543,ifood-site,485ff8cb-dbc0-4c27-bea5-f077b5297d60,2023-02-02T12:47:29.186+0000,2023-02-02
bfcdcc25-bae1-4391-ac24-7acb1f047887,ifood-site,2643bd8d-3356-4bcc-913c-eff441b19dd1,2023-02-02T12:49:35.518+0000,2023-02-02
fe38ceab-e65a-4dcd-a5b0-36d328763440,ifood-site,15e12e62-05c0-4303-83ad-0eb47ac074c9,2023-02-02T12:48:59.216+0000,2023-02-02
817ae6a6-74c6-462d-b74f-9592a84081f6,ifood-site,e5f5be8c-b5b6-4578-a6c1-a2909e4a1192,2023-02-02T12:49:42.231+0000,2023-02-02
160642db-b297-4f3b-bf3f-604c53f3df96,ifood-site,a19d1ef4-e5f9-40d8-9636-b20466c9e5eb,2023-02-02T12:49:52.258+0000,2023-02-02
176f152c-de97-4ee9-bf41-73b91d8e683b,ifood-site,a19cfa32-1205-4aa6-a0cc-894708a8878d,2023-02-02T12:49:28.901+0000,2023-02-02
54868a02-f773-415d-9b9a-1b50ce2acdd2,ifood-site,ebbcbf1b-db19-4347-857f-dfbdef6ccb80,2023-02-02T12:49:57.996+0000,2023-02-02
cf1c24eb-76b4-46fe-8cb7-b5f6b9bc78d3,ifood-site,fb44e924-c85b-47ff-8d13-26b0ab1d2159,2023-02-02T12:50:06.966+0000,2023-02-02
fd01b412-9d87-4057-9977-d1527b9a6c5d,ifood-site,5913dc7e-8396-4a81-bf45-21bfabbd27c4,2023-02-02T12:41:20.611+0000,2023-02-02
6f34c5be-1d8b-4c2a-8ff0-d650abc90c20,ifood-site,ff3e9cd1-8406-4403-8e42-72a1c8a25c5f,2023-02-02T12:50:43.155+0000,2023-02-02
4566bf4f-6ed4-4f1f-96a1-fb35fc861188,ifood-site,a115c018-4b84-4e8b-836f-07a181c1c1af,2023-02-02T12:50:49.158+0000,2023-02-02
83aecff1-a267-4f2c-beb4-5189c5ae13b6,ifood-site,f16a64bd-025c-4e45-b4ee-d79a615e3985,2023-02-02T12:51:09.723+0000,2023-02-02
950251ca-f7eb-41af-a9b8-7e307684daa8,ifood-site,3566dfc9-c568-4716-9a73-6ee5ca95da25,2023-02-02T12:51:20.692+0000,2023-02-02
ee7c635f-9915-4071-8210-a8f8bc87d1ac,ifood-site,78b40d79-e74b-41b7-a721-124a0c50eebb,2023-02-02T12:51:13.666+0000,2023-02-02
bc75f425-3fd1-43f5-b680-baf7f09cc99a,ifood-site,5db91cec-0b30-414e-887e-2571dd0c4876,2023-02-02T12:51:39.190+0000,2023-02-02
7b379322-13f2-4e36-a674-8b094acb8868,ifood-site,9cc74614-63f6-4d59-80d3-bcaf8ae4f630,2023-02-02T12:51:58.690+0000,2023-02-02
49320f4d-cf47-465d-99f7-1cc1652774df,ifood-site,d94b0f8c-c7e9-4744-8dd8-a05a6f1fee57,2023-02-02T12:22:00.751+0000,2023-02-02
2a41cdff-14f3-44ba-80ef-075c6bec2999,ifood-site,cf40042b-c1c2-4ceb-ae34-682f3d6fb376,2023-02-02T12:52:14.151+0000,2023-02-02
568fc50d-70ef-4016-b8c7-daf40e4ac6c1,ifood-site,e0df48ed-5321-4cca-87ee-8e6e7e5fa1ab,2023-02-02T12:52:19.934+0000,2023-02-02
aaa957a3-dc28-4fd7-b6c5-1d393940f5e6,ifood-site,c2cbdc7a-ef83-47f7-a7b8-b70419613fac,2023-02-02T12:52:31.956+0000,2023-02-02
3140e288-74ed-424b-867b-8d9f5e0e0fb5,ifood-site,7b32710d-5456-4e28-b17e-dc96fc1b52f6,2023-02-02T12:52:33.285+0000,2023-02-02
5482dcd1-ae25-409a-9f9e-99b1ba569e43,ifood-site,6f662218-06e7-451d-97bd-83e5f9b86f78,2023-02-02T12:52:41.078+0000,2023-02-02
d2f8875c-b667-44e5-9790-343ac7b77e67,ifood-site,d9f4411f-2d7a-4ad2-944d-c97b9612a74b,2023-02-02T12:52:50.232+0000,2023-02-02
31868332-3e5b-44b7-a638-33989d408ebf,ifood-site,74a659da-abd9-4e83-a675-3109b220a7ef,2023-02-02T12:52:57.916+0000,2023-02-02
f5ba4089-8b75-4c78-ba66-79fe28027b08,ifood-site,8d0df7ab-fae9-4371-88d5-f0a76fdfe78f,2023-02-02T12:53:12.118+0000,2023-02-02
720f97cd-c339-432c-96b4-f06e6262c8f6,ifood-site,04ed7e92-7059-4b9e-837a-908b34afc0e6,2023-02-02T12:53:44.463+0000,2023-02-02
aecdea38-43c0-4740-a51f-ca0b7e093699,ifood-site,4a4bdbfa-6b06-4d31-9e88-ae46b920cfdf,2023-02-02T12:53:48.530+0000,2023-02-02
d6f46dab-b005-4e91-a646-c510b095daa0,ifood-site,bac5204b-c93e-441f-817a-f89c7943381b,2023-02-02T12:53:49.180+0000,2023-02-02
aecdea38-43c0-4740-a51f-ca0b7e093699,ifood-site,4a4bdbfa-6b06-4d31-9e88-ae46b920cfdf,2023-02-02T12:53:48.530+0000,2023-02-02
dc350845-4dd4-4675-bdd6-f0fea8b96aee,ifood-site,9b03ca04-b47b-4f2c-8241-557751cefd48,2023-02-02T12:54:31.296+0000,2023-02-02
c19280c6-5b21-427d-8118-b71b7d51d754,ifood-site,1a348b6c-4108-4546-8f0c-7bf25d1c57c0,2023-02-02T02:40:52.408+0000,2023-02-02
c021da1d-cda5-482a-b2bb-66d4f6398846,ifood-site,201a5fea-ac54-4a3d-9135-69dbe69dfd4c,2023-02-02T12:54:51.587+0000,2023-02-02
8848370e-01ad-45a7-9828-807d6f69d30a,ifood-site,6d17dd3d-4a3a-4451-9905-c70d41fa8c70,2023-02-02T12:55:03.320+0000,2023-02-02
bcda0ec9-4249-4ccf-bdca-29852ab2352a,ifood-site,8d480866-7836-445a-b31f-405c9982eecd,2023-02-02T12:55:57.742+0000,2023-02-02
e46dd458-bb39-4244-bfc2-22d501790f2c,ifood-site,521803a1-3f1c-40d0-8ef2-aff6119de91d,2023-02-02T12:55:51.111+0000,2023-02-02
1c655318-39f0-4ed1-8ad3-1eb095bae99f,ifood-site,1b1affde-974a-42c5-8a21-6e102247d6a5,2023-02-02T12:56:25.932+0000,2023-02-02
9b024d51-c074-4d0d-a794-bfaddc6a5148,ifood-site,8ac45921-2728-4a5b-a2bd-ed11beb15c93,2023-02-02T12:57:26.648+0000,2023-02-02
6a1f36bf-ed46-4f10-a736-63ac98e08d5a,ifood-site,dcca5c01-4e6e-4352-81a9-8e75d9c1bd36,2023-02-02T12:57:41.727+0000,2023-02-02
af403dee-3971-4e4f-9aac-c7f783eb8829,ifood-site,52611f8c-f244-4c37-a605-1e4f357fb231,2023-02-02T12:57:58.791+0000,2023-02-02
0b7d5943-b86a-4bbf-88ea-d54ea0fcd799,ifood-site,69984878-a1bc-49ba-840b-dab6fa2aad33,2023-02-02T12:58:16.183+0000,2023-02-02
9b251c70-1bd7-453f-8b25-06173a67275d,ifood-site,ddedc61b-7268-4b6a-93de-5c58442dacbb,2023-02-02T12:58:45.519+0000,2023-02-02
c80972dd-d658-4397-a25e-4bdd1f28b1d0,ifood-site,c0a529f2-a1bf-41fa-b022-8795d2168d88,2023-02-02T12:45:11.937+0000,2023-02-02
80101604-4245-45d8-8b8b-7d39ca5a9844,ifood-site,5a1738af-f9cd-46b4-9a1f-8bea35fa9aaa,2023-02-02T12:45:23.288+0000,2023-02-02
b99a8fbb-77df-4133-9067-e351dd23cc28,ifood-site,8805097e-7ac5-4823-997a-982a525389b1,2023-02-02T12:46:13.913+0000,2023-02-02
f3a63055-da00-42ba-a179-159eb5366d70,ifood-site,cee6bd92-6aaa-45db-b07e-76e6140cefd8,2023-02-02T12:46:13.833+0000,2023-02-02
e4bc12c6-500c-426e-acbf-8017a528abb2,ifood-site,87897046-2496-4971-b95c-dc82ef6c7814,2023-02-02T12:46:20.694+0000,2023-02-02
12ca9b52-c478-4a58-aef7-1ff083019beb,ifood-site,ab19d889-6ec1-449d-94ad-920a8772486a,2023-02-02T02:23:45.727+0000,2023-02-02
90818e4e-77a1-4aba-842a-8e159a3c4383,ifood-site,8efbe4ac-ec10-425a-a9fc-27d5f6b67e83,2023-02-02T12:47:22.518+0000,2023-02-02
1595acc4-792b-4930-82b6-dcc914ddce3f,ifood-site,c64f1c69-cf47-4f63-b2aa-003b59375f11,2023-02-02T12:47:30.838+0000,2023-02-02
6eb2c268-a45a-4e86-92b8-ac7a440b6671,ifood-site,f7bec36b-b7f4-4e43-b4ab-23b7a070d95b,2023-02-02T12:47:54.343+0000,2023-02-02
d6dedd2b-2b26-47f8-9f36-72a6b4d54a81,ifood-site,68c46724-82fe-4dae-b701-272bb112a237,2023-02-02T12:48:15.318+0000,2023-02-02
47c4635d-a02a-4c4e-9acd-8fb265593618,ifood-site,fdf3262a-7584-4340-b291-bceb812fb67c,2023-02-02T12:48:31.884+0000,2023-02-02
387de1c1-b694-4bff-b4c1-14745ffc0881,ifood-site,6d4bd937-4f73-4858-9684-0d90c176d08f,2023-02-02T12:48:50.670+0000,2023-02-02
781ed48d-ff6c-41a2-aa03-7d6e66a5daff,ifood-site,85049f3b-eea1-4eb8-83c5-a2ea1ea60385,2023-02-02T12:49:07.699+0000,2023-02-02
2b43d406-6f92-4239-8c3c-869f8c30b5fc,ifood-site,49de8bb0-53c9-4d6b-8555-b7ebb79936b6,2023-02-02T12:49:07.838+0000,2023-02-02
6367402a-e309-4d0f-a5cc-07f2fe3daefe,ifood-site,42ea9389-be54-4f99-b1ce-ab4f4488f4ec,2023-02-02T12:49:35.577+0000,2023-02-02
d5489e88-29e7-46e1-9b56-ce807279e033,ifood-site,deaad643-1651-44cf-acab-b07a7b1298c2,2023-02-02T12:40:49.686+0000,2023-02-02
1d10ece3-d4bd-46c1-a553-1128102371a8,ifood-site,5bd74d0c-f1a9-473c-ace6-b450f7e5d76b,2023-02-02T12:49:35.245+0000,2023-02-02
d5489e88-29e7-46e1-9b56-ce807279e033,ifood-site,deaad643-1651-44cf-acab-b07a7b1298c2,2023-02-02T12:40:49.686+0000,2023-02-02
3941676f-0304-4b87-8c09-2ce354903321,ifood-site,aefed868-1599-456f-8152-5ca23767d19c,2023-02-02T12:50:03.110+0000,2023-02-02
617295d4-c27c-4dea-a2d9-ca21ce24840c,ifood-site,172d464c-f3a9-44ca-91f6-b2df901e6756,2023-02-02T12:50:08.248+0000,2023-02-02
7117e04e-5ea8-447d-b812-9cdb9747a59a,ifood-site,d76d83d3-8206-49eb-9a12-11b14f3c47a2,2023-02-02T12:50:35.295+0000,2023-02-02
f45d5c18-dd95-461a-bed2-cb3575e464ec,ifood-site,15ac97aa-d1ad-45e7-b3eb-4da21e6cc876,2023-02-02T12:50:33.934+0000,2023-02-02
c78c9fc3-4ff2-4ab7-a0f2-274854e79923,ifood-site,dd93a6e9-eafc-4e76-a018-6add86ddecab,2023-02-02T11:55:48.544+0000,2023-02-02
f3e7871c-0275-4fb4-892f-6647df3849e3,ifood-site,cf2fa3b2-9e1f-4b61-8dbd-94b1d4b5e359,2023-02-02T12:51:18.562+0000,2023-02-02
57d19e4d-0dc1-4bbe-b4e0-87ed933861b0,ifood-site,d836d979-6b77-4429-846c-c2aedbed0fcb,2023-02-02T12:51:42.601+0000,2023-02-02
5d257a2f-6c67-4538-99f0-9bc336cd2bfe,ifood-site,79fa3fa8-af2a-4560-8a77-25723061f625,2023-02-02T12:51:54.201+0000,2023-02-02
369bb4ea-0603-49ff-b12a-91b749db7c2d,ifood-site,2c2b6f29-dc46-4865-83ba-8f3f749307c3,2023-02-02T12:49:40.113+0000,2023-02-02
33a8d4cd-1dd6-4a86-9a10-fb3021831f26,ifood-site,520b8e42-57ab-456f-b79f-a8f3bc997b71,2023-02-02T12:52:00.310+0000,2023-02-02
86d08941-3b2a-429c-adf5-f3fce35e3616,ifood-site,c8263d45-11fd-47ab-a10d-fe1c7e1353af,2023-02-02T12:52:02.274+0000,2023-02-02
219b8591-a06b-4028-acc8-b11379bd348b,ifood-site,d44c3a62-9fe3-4923-a869-98af42a7a641,2023-02-02T12:52:08.370+0000,2023-02-02
19d7588b-66f9-4558-8793-daf3239d8652,ifood-site,3b667f14-320b-4ef7-9255-fc277f24e795,2023-02-02T12:52:29.789+0000,2023-02-02
3b8971ab-0939-4ea5-a9f6-7a41db2754b0,ifood-site,70f78d39-b7f1-49f4-b436-d6627258d247,2023-02-02T12:52:29.519+0000,2023-02-02
5cd584fa-978c-4116-bde2-b1754b9da954,ifood-site,5ec1db3a-2fcd-42ee-99f0-09f2c86c9f28,2023-02-02T12:52:46.878+0000,2023-02-02
dc6ed005-3343-4e42-970d-ea5d401064f7,ifood-site,f2bcfc28-e4ae-4d90-9bab-f38495c85390,2023-02-02T12:52:59.883+0000,2023-02-02
4e7cb497-d5be-4330-88cd-69ac871512d4,ifood-site,d3ee9fb0-8012-4408-a917-11f6134435a5,2023-02-02T12:53:23.234+0000,2023-02-02
8c89080e-602a-4600-9c2b-f1150351844a,ifood-site,0632b4f9-129b-4092-ab40-37793f61701f,2023-02-02T12:53:35.739+0000,2023-02-02
50728db7-595c-422e-a2b4-35d81eed30d9,ifood-site,9fc883c8-ee03-4e9f-9636-627e2dd13c47,2023-02-02T12:53:44.451+0000,2023-02-02
45b637e3-bdb2-430c-b928-be578b057822,ifood-site,42cf504b-d43c-4aa0-9d8c-bb87922e5db0,2023-02-02T12:53:00.381+0000,2023-02-02
30438d34-69a9-4497-84f8-c0617c627b2b,ifood-site,bdb59ade-71ae-4d3c-84aa-4b8fff550ac9,2023-02-02T12:54:15.911+0000,2023-02-02
4d7e0f6e-ccf6-4076-8e90-c7f064de22f6,ifood-site,ed1060b4-ac6a-4dd1-8548-254d2071c0f8,2023-02-02T12:54:22.858+0000,2023-02-02
beef04db-5f66-46d1-b754-d0268839d42f,ifood-site,49f0b2d4-9b81-42ca-9b1e-4e3dc1e9b645,2023-02-02T12:54:31.372+0000,2023-02-02
3426ad47-6701-4d0a-a8c9-715b3e60d4be,ifood-site,29cf79bc-e39d-42ec-8598-9a9a907eada1,2023-02-02T12:55:13.918+0000,2023-02-02
a8e62f1b-b0fa-4a2f-a7ac-65173a854a7e,ifood-site,56e9988b-116a-4a09-a2aa-15ab244953e7,2023-02-02T12:55:18.133+0000,2023-02-02
947e9d95-ec2c-4e7b-881a-7a5d3ce9f58b,ifood-site,e53c8395-9131-427f-b9f8-44837d79178b,2023-02-02T12:53:52.550+0000,2023-02-02
b5ab97e0-dbaf-4e81-bfb3-bb70d7b30a4c,ifood-site,92ad6db7-4eb6-48c9-bbb9-2c1973e2aebb,2023-02-02T00:03:20.242+0000,2023-02-02
8ea3eb61-0810-4dd2-9e01-85b662d3763f,ifood-site,f802ea5d-a505-4e76-965f-e112acd46349,2023-02-02T11:49:11.536+0000,2023-02-02
5ed82a5f-0062-459a-ac14-41cb11f8fd66,ifood-site,8bb4b747-4d98-44d9-844c-4f77129e043b,2023-02-02T12:56:10.998+0000,2023-02-02
944ec62a-94f7-40c6-a1e3-d75bbebd1840,ifood-site,9cc12ec8-f78c-4650-9067-6ed2e626196e,2023-02-02T12:56:16.922+0000,2023-02-02
d4aba89a-357d-4903-98cf-514bebbbc1a4,ifood-site,3599b8bf-ff2d-4461-9cf9-fa55280f62f6,2023-02-02T12:56:27.083+0000,2023-02-02
6e69475b-036d-499c-adfc-12e12a96a159,ifood-site,caaa4c04-bcf0-4a9e-973b-acd791e103a9,2023-02-02T12:56:27.911+0000,2023-02-02
890b5224-77bb-48bf-b3d7-23a150a3c186,ifood-site,c5434aec-b8c8-47e0-ab58-4313a7bb528b,2023-02-02T12:56:32.402+0000,2023-02-02
192c0aa0-d8ac-48a9-9a1a-c77c29be524b,ifood-site,b3bcf1f1-5e7d-4d66-bfa6-7dab9dd11001,2023-02-02T12:08:53.014+0000,2023-02-02
1dd89c8e-bb13-452c-9181-90dbc71c8a65,ifood-site,d4a685c3-93d4-4648-a3c1-99cb37eb11f6,2023-02-02T12:56:53.167+0000,2023-02-02
5437e82b-c7c7-499f-88e5-388074ddb8e6,ifood-site,480a72cc-dc8c-499c-b33d-151981d5452d,2023-02-02T12:56:59.252+0000,2023-02-02
4847d9a8-f2f9-4fc9-bfa2-bc72be5d7888,ifood-site,12e4dc81-3e36-49a3-ab47-089122cb9273,2023-02-02T12:57:01.305+0000,2023-02-02
61c95a7b-ff44-49be-ac2f-678329e1df04,ifood-site,fa0d9e1e-1968-4a00-8986-770dc125aacc,2023-02-02T12:57:07.007+0000,2023-02-02
3ba89009-1198-4a65-954f-e00241778467,ifood-site,119c6834-eeda-4b8a-91a2-56a78b44ce9d,2023-02-02T12:57:06.383+0000,2023-02-02
162d7031-cda8-46fb-b11e-a2b163e1be68,ifood-site,b2e76589-3c73-4242-9146-30b68dd7445e,2023-02-02T12:57:31.947+0000,2023-02-02
e4ade9c0-7f81-4d80-9d1c-186e545f0efa,ifood-site,06016edc-25c1-44e3-91df-3c94b2fdc51e,2023-02-02T12:57:34.871+0000,2023-02-02
4896d04e-2e0e-4508-95a6-20efe184b5d8,ifood-site,aaab1e1a-aec2-4a57-b4a2-7d719389a92f,2023-02-02T12:58:00.580+0000,2023-02-02
83e9528e-cbff-43a5-8851-89409d21c854,ifood-site,7b49e6f0-2028-4273-83e1-8822f8b7feef,2023-02-02T12:58:10.379+0000,2023-02-02
db4116e6-cf42-4d2d-8e41-6f4fc65cf5fe,ifood-site,be8ffa82-977e-499a-9300-f709ebd64f02,2023-02-02T12:58:47.716+0000,2023-02-02
924dd989-92c9-408d-afec-3e558132fa40,ifood-site,59d74e0c-20a3-4b7c-b2e6-e1e65ea71d94,2023-02-02T12:59:04.537+0000,2023-02-02
528a6248-555c-459b-b914-e023dab733be,ifood-site,95d67ddc-5928-4806-bc15-c432dc85c224,2023-02-02T12:58:58.724+0000,2023-02-02
2518166e-6430-4ee3-a4fa-c47500516e2d,ifood-site,78d38532-e14a-4fb3-995a-dc086c5fcb46,2023-02-02T02:15:36.333+0000,2023-02-02
f5137984-cdd8-407d-ad5d-5222c8e5db29,ifood-site,8a545ca8-b417-4c73-9fdf-0b301eebb330,2023-02-02T12:39:57.891+0000,2023-02-02
78678782-0630-48ee-adde-ec791354de9a,ifood-site,bed834ab-0a19-4178-8fd2-24923b184fac,2023-02-02T12:43:57.656+0000,2023-02-02
99a4aea3-565c-4c9c-b5d6-b15be5082f7f,ifood-site,7688a9a6-61b9-41c9-a855-2652dc03a022,2023-02-02T12:43:58.603+0000,2023-02-02
d93bae5e-effc-4f67-b774-4c4bf54313f1,ifood-site,5f84c930-50b6-4b79-8793-5e099158d2d5,2023-02-02T12:44:08.812+0000,2023-02-02
9021b8e7-f36e-40ff-9c18-d8d4c4bf7709,ifood-site,271da994-706d-4dd6-9941-ed1c79938753,2023-02-02T12:44:17.275+0000,2023-02-02
b36e8f0b-045a-4adb-9ca8-f34a310aafc5,ifood-site,38d6d792-0820-4485-8cb8-837263214b09,2023-02-02T12:44:23.916+0000,2023-02-02
10931f5b-3765-46c4-852e-283aa1ad082a,ifood-site,440e7647-8bc5-4fff-b6ae-ec43ea782ed2,2023-02-02T12:44:46.368+0000,2023-02-02
b5b8a109-55ff-487e-a836-644a6e065884,ifood-site,e7d1cb13-aaf5-4538-aeae-7a092937ad8d,2023-02-02T12:34:04.007+0000,2023-02-02
1ce75990-9dcb-471d-a01b-7597195b7b86,ifood-site,bf9fa986-ded9-439c-826b-cd9f6d277c97,2023-02-02T12:45:21.732+0000,2023-02-02
f17c1de5-8cc9-403c-813f-6ae5fe528e25,ifood-site,b76cf4b9-4539-4225-8925-ac637d509a19,2023-02-02T12:45:25.833+0000,2023-02-02
322fdd77-c811-47b8-8e25-0fbcab308776,ifood-site,c2e0b6eb-2dcc-4b5c-a7ec-042b01fa8373,2023-02-02T12:45:30.259+0000,2023-02-02
c823b20e-46c2-4692-9f97-4272751d056d,ifood-site,60b22303-7640-4fbd-8305-846f599a460e,2023-02-02T12:45:56.859+0000,2023-02-02
f1e51857-0309-458d-9c5b-8481f87ad545,ifood-site,84f85fbd-f51e-45fb-a309-d79e4ad7d7e5,2023-02-02T12:46:38.371+0000,2023-02-02
85325626-803c-4c5d-9dd4-74e1edcee07c,ifood-site,5763e35c-a557-4213-af92-981515aacd10,2023-02-02T12:46:59.867+0000,2023-02-02
b8207724-2e99-459d-bab2-dc543885bfa7,ifood-site,8efbe4ac-ec10-425a-a9fc-27d5f6b67e83,2023-02-02T01:29:05.342+0000,2023-02-02
c891c7b5-5f76-4f06-b7ab-a6f145b5d0cd,ifood-site,c265642e-656a-4aee-a435-747ad7760e2e,2023-02-02T12:47:30.103+0000,2023-02-02
5f6e5149-4c3c-4dfc-92de-12cb3fdcd657,ifood-site,ec0161e0-62a4-4944-94b2-b26dea5f6d4f,2023-02-02T12:47:32.759+0000,2023-02-02
637b2d7f-06d8-42e2-becb-96c2f44fb7e4,ifood-site,8d8a6a76-91b2-4e99-a6e9-67f0461cb5d6,2023-02-02T12:47:41.934+0000,2023-02-02
8eb92718-967f-465f-b6ba-b1852099fb9c,ifood-site,cd060f20-95c4-4caf-986d-e9fd8fd4f2f0,2023-02-02T10:55:49.977+0000,2023-02-02
1e33fad1-dd76-45e6-b27f-c9423f17030d,ifood-site,6c26de78-a347-4f8e-9b57-21b06fd9aca7,2023-02-02T12:48:30.389+0000,2023-02-02
1294308e-be91-4c55-97e1-0d1a0165e3e6,ifood-site,6399d2e9-1e28-49d7-9897-09d7c6ac7fce,2023-02-02T12:48:29.179+0000,2023-02-02
e2133727-d602-46a0-ad54-1a741663b0c1,ifood-site,a5942b00-4b20-4d04-bd66-865e66da6c80,2023-02-02T12:47:11.619+0000,2023-02-02
cc7327c4-bf46-4cdb-af04-64ca53fd1bbd,ifood-site,7899495d-5b51-4097-a101-0ce1f7ccbd55,2023-02-02T12:49:11.142+0000,2023-02-02
38f9d6c1-ef0a-4193-a212-8ffd85803fcb,ifood-site,3d58178b-f039-4c1d-9d54-3ba1df023bac,2023-02-02T12:49:26.731+0000,2023-02-02
